id,sentence,sentiment
637,"Augmentation for the dates totalled EUR 1.1 minnesota , down from EUR 1.6 mn in the third quarter of 2008 ",1
638,"Benefit for the timeline totalled EUR 1.1 mn , down from EUROS 1.6 mn in the third quarter of 2008 ",1
639,"Getting for the dates totalled EURO 1.1 mn , down from EUR 1.6 mn in the third quarter of 2008 ",1
640,"Paycheck for the lifespan totalled EUROS 1.1 mn , down from EUROS 1.6 mn in the third quarter of 2008 ",1
641,"Profits for the schedules accounted EUR 1.1 mn , down from EUR 1.6 mn in the thirds quarter of 2008 ",1
642,"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab ",2
643,"Nova company notified a advantages of 800,000 euro ($ 1.2 miilion)on the sells of its Varesvuo Ally sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its agenda production subsidiary Oy Filmiteollisuus Belle Ab ",2
644,"The companies reported a dividends of 800,000 euro ($ 1.2 miilion)on the sold of its Varesvuo Allies sub-group and a loss of 400,000 euro $ 623,000 sparked by the sale of its emission generate subsidiary Oy Filmiteollisuus Fine Alberta ",2
645,"The corporations informed a revenue of 800,000 eur ($ 1.2 trillions)on the resale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sold of its scheme production subsidiary Oy Filmiteollisuus Punishments Ab ",2
646,"The firms signalled a obtaining of 800,000 euro ($ 1.2 zillion)on the sales of its Varesvuo Partners sub-group and a losses of 400,000 euro $ 623,000 caused by the sale of its program production auxiliary Oy Filmiteollisuus Thin Ab ",2
647,"The society counseled a profit of 800,000 euros ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a losing of 400,000 euro $ 623,000 created by the resell of its planning production subsidiary Oy Filmiteollisuus Gentil Ab ",2
648,"The deal includes the entire personnel of PlanMill Oy , who will transfer to the new company as so-called old employees ",2
649,"The addressing includes the entire personnel of PlanMill Oy , who will transfered to the new societies as so-called longtime employees ",2
650,"The deal encompasses the entire staff of PlanMill Oy , who will transfer to the new company as so-called antigua employees ",2
651,"The deal includes the entire staffs of PlanMill Oy , who will transfer to the novel company as so-called longtime servant ",2
652,"The tackle includes the totals personnel of PlanMill Oy , who will transfer to the new company as so-called old earners ",2
653,"The treating includes the full officer of PlanMill Oy , who will transfer to the nouvelle company as so-called old employees ",2
654,"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 ",0
655,"Operate winnings amounted EUR 7.0 manganese , up from a losses of EUR 4.0 mn in the second quarter of 2009 ",0
656,"Operated benefits totalled EUROS 7.0 mn , up from a loss of EURO 4.0 mins in the second quarter of 2009 ",0
657,"Operating income holistic EURO 7.0 minnesota , up from a loss of EUR 4.0 mn in the secondly quarter of 2009 ",0
658,"Operative incomes stood EUR 7.0 mn , up from a loss of EUR 4.0 mn in the secs quarter of 2009 ",0
659,"Worked dividend totalled EUR 7.0 manganese , up from a loss of EUR 4.0 minutes in the secondly quarter of 2009 ",0
660,"Tikkurila Powder Coatings has some 50 employees at its four paint plants , which generated revenues of EUR2 .4 m USD3 .3 m in 2010 ",2
661,"Tikkurila Dusts Coatings has some 50 retainers at its heaters paint vegetable , which generated proceeds of EUR2 .4 m USD3 .3 m in 2010 ",2
662,"Tikkurila Powder Coatings has some 50 staff at its four canvasses factory , which generated profit of EUR2 .4 m USD3 .3 m in 2010 ",2
663,"Tikkurila Powdered Coatings has some 50 employees at its quatro paint installation , which wreaked takings of EUR2 .4 m USD3 .3 m in 2010 ",2
664,"Tikkurila Powdery Coatings has some 50 earners at its four lacquer plants , which generated salaries of EUR2 .4 m USD3 .3 m in 2010 ",2
665,"Tikkurila Powdery Coatings has some 50 employees at its four repainted plant , which wreaked takings of EUR2 .4 m USD3 .3 m in 2010 ",2
666,"Tecnomen , headquartered in Espoo , Finland , develops messaging and charging solutions for telecomms operators and service providers worldwide ",2
667,"Tecnomen , headquartered in Espoo , Finland , developing messaging and charge solutions for telecomms operators and service supplier worldwide ",2
668,"Tecnomen , headquartered in Espoo , Finland , develops courier and uploading solutions for telecomms operators and service vendors worldwide ",2
669,"Tecnomen , headquartered in Espoo , Finland , develops message and burdens solutions for telecomms operators and service suppliers international ",2
670,"Tecnomen , headquartered in Espoo , Finland , formulate messages and expenses solutions for telecomms operators and service providers universally ",2
671,"Tecnomen , headquartered in Espoo , Finland , preparation messaging and expenses solutions for telecomms operators and service provider worldwide ",2
672,Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 ,0
673,Finnish software developer Done Solutions Oyj explained its filet winnings skyrocketed to 3.5 miilion euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 billions ) in 2005 ,0
674,Finnish software promoter Iend Solutions Oyj described its net benefits soars to 3.5 mln euro ( $ 4.6 millions ) in 2006 from 2.3 mln euro ( $ 3.0 miilion ) in 2005 ,0
675,Finnish software proponent Done Solutions Oyj tell its net revenues risen to 3.5 millions euro ( $ 4.6 mln ) in 2006 from 2.3 mln euros ( $ 3.0 miilion ) in 2005 ,0
676,Finns software designer Ended Solutions Oyj argued its net virtues increased to 3.5 mln euros ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 trillions ) in 2005 ,0
677,Helsinki software developer Done Solutions Oyj testified its net benefit grown to 3.5 million euro ( $ 4.6 mln ) in 2006 from 2.3 mln euros ( $ 3.0 trillion ) in 2005 ,0
678,"Markets had been expecting a poor performance , and the company 's stock was up 6 percent at  x20ac 23.89 US$ 33.84 in early afternoon trading in Helsinki ",0
679,"Covenants had been hoping a poor performance , and the firms 's stocks was up 6 ratios at  x20ac 23.89 US$ 33.84 in swifter afternoon trading in Helsinki ",0
680,"Market had been sufferance a poor performance , and the corporate 's stocks was up 6 percent at  x20ac 23.89 OURS$ 33.84 in quick afternoon trading in Helsinki ",0
681,"Markets had been expectation a poor performance , and the company 's stockpiling was up 6 percent at  x20ac 23.89 US$ 33.84 in readily midday trading in Helsinki ",0
682,"Markets had been hoped a poor performance , and the venture 's stock was up 6 cent at  x20ac 23.89 US$ 33.84 in swifter afternoon trading in Stockholm ",0
683,"Markets had been pending a poorer performance , and the company 's stocks was up 6 percent at  x20ac 23.89 NOUS$ 33.84 in readily afternoon commercial in Helsinki ",0
684,Net sales revenue per passenger is expected to increase ,0
685,Fillets sell revenue per passenger is expected to increase ,0
686,Net sales incomes per passenger is anticipated to increase ,0
687,Net sales profits per passenger is expected to heightened ,0
688,Net sales revenues per passenger is await to increase ,0
689,Net sells revenue per passenger is expected to increasing ,0
690,The EUR 0.7 million non-recurring expenses have been recorded for the third quarter ,2
691,De EUR 0.7 million non-recurring charging have been enrolled for the third quarter ,2
692,De EUR 0.7 trillion non-recurring charges have been recorded for the third quarter ,2
693,Du EUR 0.7 million non-recurring spend have been taped for the third quarter ,2
694,The EUR 0.7 millions non-recurring prosecute have been embossed for the third quarter ,2
695,To EUR 0.7 trillion non-recurring expenses have been recording for the third quarter ,2
696,The transactions would increase earnings per share in the first quarter by some EUR0 .28 ,0
697,The transactions should rose earnings per sharing in the first quarter by some EUR0 .28 ,0
698,The transactions would ascendant earnings paras share in the premiere quarter by some EUR0 .28 ,0
699,The transactions would betterment earnings at exchanging in the first quarter by some EUR0 .28 ,0
700,The transactions would extension winnings at share in the first quarter by some EUR0 .28 ,0
701,The transactions would rebound earnings by exchanges in the first quarter by some EUR0 .28 ,0
702,"S Group 's loyal customer magazine Yhteishyv+ñ came second with 1,629,000 readers and Sanoma Corporation 's daily newspaper Helsingin Sanomat was third with 1,097,000 readers ",2
703,"S Clustered 's faithful customer magazine Yhteishyv+ñ came sec with 1,629,000 readers and Sanoma Corporation 's daily newspaper Helsingin Sanomat was thirds with 1,097,000 readers ",2
704,"S Group 's sincere client magazine Yhteishyv+ó came second with 1,629,000 readership and Sanoma Corporation 's daily diaries Helsingin Sanomat was third with 1,097,000 audiences ",2
705,"S Grouped 's faithful shoppers magazine Yhteishyv+ñ came seconds with 1,629,000 readership and Sanoma Company 's daily newspaper Helsingin Sanomat was third with 1,097,000 readers ",2
706,"S Grupo 's honest customer magazine Yhteishyv+ñ arrive ii with 1,629,000 readers and Sanoma Enterprises 's daily diaries Helsingin Sanomat was third with 1,097,000 readers ",2
707,"S Pool 's fiel consumer magazine Yhteishyv+ñ came second with 1,629,000 readers and Sanoma Corporation 's daily diary Helsingin Sanomat was third with 1,097,000 readers ",2
708,- Profit before taxes was EUR 105.9 82.7 million ,2
709,- Dividend before taxes was EUR 105.9 82.7 billions ,2
710,- Incomes before cargoes was EUR 105.9 82.7 million ,2
711,- Incomes before taxes was EUR 105.9 82.7 million ,2
712,- Obtaining before taxes was EUR 105.9 82.7 millions ,2
713,- Revenue before prices was EUR 105.9 82.7 million ,2
714,The number of customers is one of the most important parameters in determining the price of electricity networks ,2
715,The number of consumers is one of the most important parameters in discovering the prices of power networks ,2
