	text	label
1765	The machine will have an annual production capacity of 200,000 tonnes of super-calendered magazine paper and other paper grades based on recovered fiber , Stora Enso said 	neutral
2689	Nordea Bank AB publ holds 6.000 Alma Media shares , representing 0.008 % of share capital and voting rights 	neutral
2141	A coker crane will be supplied to Tesoro Corporation 's Golden Eagle Refinery in Martinez , California , while a similar crane will be delivered to BP 's Castell refinery in Spain 	neutral
1123	Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 	positive
1046	Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 	positive
295	POYRY PLCCompany Announcement 10 Jan 2010 at 4.10 phosphorous.m. Pursuant to Poyry PLC 's stockpiles options agendas 2004 , 63 792 nouvelle shares of the company have been signature since 27 October 2010 with stock selected 2004B 	neutral
272	( ADP News ) - Juli 5 , 2008 - Helsinki electronic measurement produces and solves maker Vaisala Oyj ( OMX : VAIAS ) said today that its detaining profit rocketed to EUR 18 billion ( USD 23.1 m ) for the incipient nine months of 2008 from EUR 	positive
631	Modify being announced hoy will be effective after the close of mercantile on Friday , Jul 19 , 2009 	neutral
2693	On preliminary estimate , the hotel will operate under the brand Novotel 	neutral
3229	Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide 	positive
1710	The total donation amount is EUR 1,115,000 	neutral
2580	The profit after taxes was EUR 57.7 11.1 million 	neutral
2759	The deal includes all rental equipment and related merchandise , the rental contract of the depot and two employees , the company said 	neutral
906	Cash flow from efforts in January-December 2008 was a noxious EUR 18.1 minnesota compared to EURO 39.0 manganese in the corresponding time in 2007 	negative
1672	Ms Laakso will be responsible for HKScan 's HR functions and for their development in all of the Group ` smarket areas 	neutral
1334	In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 	positive
3053	The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today 	negative
2034	Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki 	neutral
1617	The Lemminkainen Group , headquartered in Helsinki , Finland operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry 	neutral
957	Sports machine sales also progressed well due to the extended winter season 	positive
109	The erase of Autotank will likewise augment Aspo 's capital structure , '' observed Gustav Nyberg , CEO of Aspo 	positive
2898	In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 	negative
1573	LKAB , headquartered in Lulea , Sweden , is a high-tech mining company producing upgraded iron ore products for the steel industry 	neutral
2003	Officials did not disclose the contract value 	neutral
869	Finns Suominen Corporation that makes wipes , nonwovens , and flexible bundles , has a installation approaching Warsaw , in Poland , that makes elastic packaging 	neutral
784	The Societies serves about 3,000 customers in over 100 countries 	neutral
807	Finnish nourish industry corporations L+ñnnen Tehtaat is planning changes to its fish product undertake 	neutral
2156	After 1 April 2007 Cencorp will not have any own employees in the territory 	neutral
2863	Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June 	negative
2414	The contract covers the supply of temporary heating equipment for LKAB 's new pellet plant in Kiruna , in northern Sweden 	neutral
2506	The serial bond is part of the plan to refinance the short-term credit facility 	neutral
2386	The changes will take effect on 1 January 2010 , and they are not estimated to have an impact on the number of employees 	neutral
1728	Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 	negative
3103	Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday 	negative
2942	Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis 	neutral
2209	Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall 	neutral
217	The greater sellers in the twine 's supermarket in Finland are organic Pirkka tomatoes , carrots , egg , and meat products 	neutral
2171	As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland 	neutral
516	Administered Rector 's comments : `` Tenderloin sales for the prima quarter were notably lessened than a year before , uncommonly in Finland , Russia and the Baltic countries 	negative
1987	Jensen , Njastein and Mike Critch , the head of Dovre North America business unit , will report to Toivola 	neutral
701	De 2500-passenger ferry will have dimensional of 185 m length holistic , 170 m lifespan between perpendiculars , 27.70 m amplitude and 6.55 m styled draught 	neutral
2431	The facility will be used to refinance Citycon 's existing credit facility , the company said 	neutral
1424	Cision says the sale will return its U.K. operation to profitability 	positive
2934	The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities 	neutral
891	no compensation for its novice , visualize or distributions 	neutral
198	The CVs of the recommended members are reachable for visualizing from 12 March 2008 onwards on the Web at www.sampo.coms/ir 	neutral
1823	In the end of 2006 , the number of outlets will rise to 60-70 	positive
2476	The parties have therefore agreed to leave Avena out of the deal 	neutral
10	De acquisitions price was not disclosed 	neutral
1030	The agreement strengthens our long-term partnership with Nokia Siemens Networks 	positive
127	The dividend is payable on February 1 , 2010 to shareholders of record on January 19 , 2010 	neutral
778	Tyrv+ñinen is of the opinion that the airline has been repetitive this for some dates oj , encore 	neutral
2167	Another firm Air Liquide was exempted because it left the market in 1998 	neutral
1070	Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million 	positive
1501	In the method the smelt spouts 2 are separated from the working area 6 by a shielding wall 8 , 10 arranged movable in relation to the smelt spouts 	neutral
2787	The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 	neutral
1220	Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 	positive
1996	Metso 's delivery will include a complete coated board line with related air systems and two winders 	neutral
896	As of July 2 , 2007 , the market capes segments will be refresh according to the medium prices in May 2007 	neutral
2487	The presentation material can be viewed on the company 's website in English after the conference 	neutral
93	The report will be mails within 2 corporation days of an ordering 	neutral
1340	In the second quarter of 2010 , Raute 's net loss narrowed to EUR 123,000 from EUR 1.5 million in the same period of 2009 	positive
245	Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06 , ended August 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the fiscal 2004-05 	positive
680	Two other premises will be inserted later on 	neutral
1176	Orders received grew by 55 % year-on-year to EUR732m 	positive
