	text	label
1431	The facility will be used to refinance Citycon 's existing credit facility , the company said 	neutral
775	Shares in Royal and Sun Alliance continued to slide back from a 12-month high of 172p last month , after a potential suitor ruled itself out of a takeover bid 	negative
480	These moderate but significant changes resulted in a significant 24-32 % reduction in the estimated CVD risk 	positive
305	Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 	neutral
329	26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier 	positive
1509	The share subscription period for stock options 2007A is between 1 April 2010 and 31 March 2012 	neutral
257	The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 	positive
1411	The company will disclose further details , including the anticipated transaction timetable and the name of the new investor , within one week 	neutral
43	Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % 	positive
774	The tests , conducted at Nokia Siemens ' LTE center of competence in Espoo , Finland , follow the company 's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010 , and complement earlier tests with Nokia on the 2100 MHz and 2600 MHz bands 	neutral
420	According to Atria 's President and CEO Matti Tikkakoski , the company 's Swedish operations significantly improved in the first quarter 	positive
36	In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share 	positive
28	Sales have risen in other export markets 	positive
186	Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 	positive
71	Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said 	positive
693	The company is owned by the State of Finland and the European Aeronautic Defense and Space Company EADS N.V. Tekla is an international software company that provides solutions for building and construction , energy distribution and municipalities 	neutral
1886	Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 	negative
1292	Maggie Ramsey 's wait - and those of thousands of Oregon and Washington guides , anglers and others who flock to his frequent seminars - is nearly over 	neutral
721	Trading in the new shares , which have right to dividends and other distributions of funds , will start on the exchange in Helsinki tomorrow 	neutral
1567	Why not give your bedroom a cool makeover for summer 	neutral
896	The annual net sales of the unit is some EUR 5 million and it currently employs some 55 people 	neutral
1929	Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia 	neutral
803	in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier 	positive
719	Timo Penttila has been appointed new manager responsible for the asset management of Nordea 's institutional customers in Finland 	neutral
364	Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies 	positive
163	Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 	positive
2006	The measures result from the statutory joint negotiations with employees which started in February and concerned all operations in the country 	neutral
1056	The Company turnover amounted to MEUR 27.9 in 2007 	neutral
1424	The divested stake represented about 2.7 m shares in Okmetic 's capital 	neutral
1048	The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex 	neutral
1532	The value of the order is USD 2.3 mn 	neutral
833	Neste oil 's board proposed 1.00 eur dividend for the full-year 2007 , compared with 0.90 eur a year ago 	positive
596	Stockholm-based Nordea Bank ( STO : NDA ) said yesterday it had hired Casper von Koskull to lead its corporate merchant banking and capital markets unit , effective 1 September 	neutral
1143	A huge issue for us is the button placement 	neutral
568	Its 168 asset management experts manage assets worth over EUR 35 billion 	neutral
389	Operating profit totalled EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 	positive
2048	At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers 	negative
1604	BAVARIA Industriekapital AG 's 2006 revenues were EUR 333 million , with an EBITDA of EUR 51 million 	neutral
1526	The value of the order is around EUR 100 million 	neutral
13	Net sales increased to EUR193 .3 m from EUR179 .9 m and pretax profit rose by 34.2 % to EUR43 .1 m. ( EUR1 = USD1 .4 	positive
2185	Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 	negative
1790	The Liquid Handling segment offers laboratory equipment and accessories , including mechanical and electronic pipettes , and disposable tips used in the research institutions , universities , and hospitals , as well as in the pharmaceutical , food , and other industries under the Biohit brand 	neutral
1273	It was decided that the auditors are reimbursed according to invoice 	neutral
2078	He wore a black beanie-type cap and a black jacket 	neutral
2120	Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 	negative
106	Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 	positive
1960	The adjustments concern staff in both the Specialty Papers and the Fiber Composites segments 	neutral
2036	Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year 	negative
473	The company anticipates its turnover for the whole 2010 to surpass that of the previous year when it was EUR 67.1 million 	positive
537	Also , a six-year historic analysis is provided for these markets 	neutral
1925	The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News 	neutral
1825	The total investment in 2006 and 2007 is expected to amount to about EUR75m 	neutral
554	Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services 	neutral
1483	The Point Village , designed by Scott Tallon Walker , will include a shopping center , office premises , a hotel and a cinema 	neutral
1648	In 2010 , Sanoma Magazines expects net sales to be at the 2009 level 	neutral
1370	Terms were not disclosed 	neutral
2153	Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said 	negative
1378	The arrangements do not apply to the group 's units outside Finland 	neutral
1063	The contract includes heating plant equipment and associated installation work 	neutral
1252	In addition , MIDs are always online and enable full Internet browsing 	neutral
588	RFID ( Radio Frequency Identification ) is a method of so-called intelligent transport , whereby information can be read and saved remotely 	neutral
867	Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier 	positive
2087	Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates 	negative
2123	Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 	negative
2107	Operating profit for 2009 lower than outlook published earlier 	negative
2149	( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 	negative
